timestamp,home311_hall2851_sensor20141c20143_electric-mains_electric-combined,home311_bathroom2854_sensor20133_gas-pulse_gas
2018-04-02 21:00:00,118.0,5931.0
2018-04-02 22:00:00,108.0,7611.0
2018-04-02 23:00:00,59.0,0.0
2018-04-03 00:00:00,56.0,0.0
2018-04-03 01:00:00,50.0,112.0
2018-04-03 02:00:00,66.0,0.0
2018-04-03 03:00:00,1095.0,224.0
2018-04-03 04:00:00,64.0,0.0
2018-04-03 05:00:00,47.0,112.0
2018-04-03 06:00:00,46.0,112.0
2018-04-03 07:00:00,284.0,8505.0
2018-04-03 08:00:00,462.0,10858.0
2018-04-03 09:00:00,225.0,10522.0
2018-04-03 10:00:00,209.0,10186.0
2018-04-03 11:00:00,200.0,6382.0
2018-04-03 12:00:00,197.0,9179.0
2018-04-03 13:00:00,201.0,7950.0
2018-04-03 14:00:00,917.0,3247.0
2018-04-03 15:00:00,168.0,8283.0
2018-04-03 16:00:00,76.0,7836.0
2018-04-03 17:00:00,97.0,5148.0
2018-04-03 18:00:00,124.0,7388.0
2018-04-03 19:00:00,217.0,5150.0
2018-04-03 20:00:00,160.0,4254.0
2018-04-03 21:00:00,158.0,4138.0
2018-04-03 22:00:00,107.0,4032.0
2018-04-03 23:00:00,68.0,0.0
2018-04-04 00:00:00,60.0,0.0
2018-04-04 01:00:00,76.0,112.0
2018-04-04 02:00:00,41.0,0.0
2018-04-04 03:00:00,64.0,112.0
2018-04-04 04:00:00,50.0,0.0
2018-04-04 05:00:00,59.0,3694.0
2018-04-04 06:00:00,63.0,0.0
2018-04-04 07:00:00,36.0,112.0
2018-04-04 08:00:00,75.0,4927.0
2018-04-04 09:00:00,369.0,11525.0
2018-04-04 10:00:00,95.0,6717.0
2018-04-04 11:00:00,104.0,7166.0
2018-04-04 12:00:00,85.0,8170.0
2018-04-04 13:00:00,107.0,6943.0
2018-04-04 14:00:00,390.0,4477.0
2018-04-04 15:00:00,382.0,7276.0
2018-04-04 16:00:00,256.0,3693.0
2018-04-04 17:00:00,191.0,4142.0
2018-04-04 18:00:00,362.0,9851.0
2018-04-04 19:00:00,193.0,6265.0
2018-04-04 20:00:00,159.0,8504.0
2018-04-04 21:00:00,117.0,7166.0
2018-04-04 22:00:00,115.0,3696.0
2018-04-04 23:00:00,37.0,0.0
2018-04-05 00:00:00,67.0,0.0
2018-04-05 01:00:00,46.0,112.0
2018-04-05 02:00:00,53.0,0.0
2018-04-05 03:00:00,61.0,0.0
2018-04-05 04:00:00,36.0,112.0
2018-04-05 05:00:00,66.0,0.0
2018-04-05 06:00:00,46.0,0.0
2018-04-05 07:00:00,78.0,7615.0
2018-04-05 08:00:00,732.0,9737.0
2018-04-05 09:00:00,92.0,9407.0
2018-04-05 10:00:00,109.0,8168.0
2018-04-05 11:00:00,105.0,8284.0
2018-04-05 12:00:00,106.0,5821.0
2018-04-05 13:00:00,97.0,6046.0
2018-04-05 14:00:00,73.0,5596.0
2018-04-05 15:00:00,86.0,3582.0
2018-04-05 16:00:00,51.0,3134.0
2018-04-05 17:00:00,363.0,112.0
2018-04-05 18:00:00,758.0,4029.0
2018-04-05 19:00:00,333.0,4142.0
2018-04-05 20:00:00,409.0,3803.0
2018-04-05 21:00:00,163.0,10410.0
2018-04-05 22:00:00,92.0,1791.0
2018-04-05 23:00:00,48.0,0.0
2018-04-06 00:00:00,67.0,0.0
2018-04-06 01:00:00,49.0,0.0
2018-04-06 02:00:00,59.0,112.0
2018-04-06 03:00:00,58.0,0.0
2018-04-06 04:00:00,50.0,0.0
2018-04-06 05:00:00,68.0,112.0
2018-04-06 06:00:00,62.0,112.0
2018-04-06 07:00:00,79.0,0.0
2018-04-06 08:00:00,634.0,8168.0
2018-04-06 09:00:00,330.0,9179.0
2018-04-06 10:00:00,92.0,7388.0
2018-04-06 11:00:00,83.0,5598.0
2018-04-06 12:00:00,85.0,6377.0
2018-04-06 13:00:00,64.0,3917.0
2018-04-06 14:00:00,89.0,3917.0
2018-04-06 15:00:00,62.0,4255.0
2018-04-06 16:00:00,85.0,3688.0
2018-04-06 17:00:00,51.0,4367.0
2018-04-06 18:00:00,155.0,3583.0
2018-04-06 19:00:00,242.0,4703.0
2018-04-06 20:00:00,982.0,336.0
2018-04-06 21:00:00,97.0,3916.0
2018-04-06 22:00:00,109.0,3692.0
2018-04-06 23:00:00,65.0,0.0
2018-04-07 00:00:00,74.0,112.0
2018-04-07 01:00:00,80.0,0.0
2018-04-07 02:00:00,86.0,0.0
2018-04-07 03:00:00,78.0,3919.0
2018-04-07 04:00:00,48.0,0.0
2018-04-07 05:00:00,71.0,3693.0
2018-04-07 06:00:00,56.0,335.0
2018-04-07 07:00:00,880.0,3920.0
2018-04-07 08:00:00,1167.0,1792.0
2018-04-07 09:00:00,104.0,6269.0
2018-04-07 10:00:00,78.0,335.0
2018-04-07 11:00:00,841.0,8616.0
2018-04-07 12:00:00,669.0,6380.0
2018-04-07 13:00:00,193.0,5375.0
2018-04-07 14:00:00,1553.0,7831.0
2018-04-07 15:00:00,707.0,5818.0
2018-04-07 16:00:00,1350.0,7613.0
2018-04-07 17:00:00,3350.0,1008.0
2018-04-07 18:00:00,272.0,5486.0
2018-04-07 19:00:00,250.0,3807.0
2018-04-07 20:00:00,299.0,4476.0
2018-04-07 21:00:00,373.0,0.0
2018-04-07 22:00:00,1375.0,0.0
2018-04-07 23:00:00,107.0,335.0
2018-04-08 00:00:00,39.0,0.0
2018-04-08 01:00:00,76.0,0.0
2018-04-08 02:00:00,48.0,0.0
2018-04-08 03:00:00,73.0,112.0
2018-04-08 04:00:00,46.0,0.0
2018-04-08 05:00:00,77.0,560.0
2018-04-08 06:00:00,62.0,0.0
2018-04-08 07:00:00,53.0,0.0
2018-04-08 08:00:00,1148.0,10186.0
2018-04-08 09:00:00,1027.0,9180.0
2018-04-08 10:00:00,55.0,0.0
2018-04-08 11:00:00,77.0,3919.0
2018-04-08 12:00:00,160.0,4031.0
2018-04-08 13:00:00,106.0,4813.0
2018-04-08 14:00:00,68.0,3134.0
2018-04-08 15:00:00,79.0,3359.0
2018-04-08 16:00:00,96.0,4255.0
2018-04-08 17:00:00,788.0,5932.0
2018-04-08 18:00:00,593.0,1790.0
2018-04-08 19:00:00,201.0,9180.0
2018-04-08 20:00:00,166.0,7834.0
2018-04-08 21:00:00,1657.0,3916.0
2018-04-08 22:00:00,206.0,3801.0
2018-04-08 23:00:00,94.0,0.0
2018-04-09 00:00:00,65.0,0.0
2018-04-09 01:00:00,62.0,0.0
2018-04-09 02:00:00,59.0,0.0
2018-04-09 03:00:00,58.0,223.0
2018-04-09 04:00:00,62.0,0.0
2018-04-09 05:00:00,65.0,4813.0
2018-04-09 06:00:00,71.0,0.0
2018-04-09 07:00:00,297.0,9627.0
2018-04-09 08:00:00,981.0,9405.0
2018-04-09 09:00:00,174.0,6715.0
2018-04-09 10:00:00,106.0,7276.0
2018-04-09 11:00:00,106.0,5486.0
2018-04-09 12:00:00,199.0,4926.0
2018-04-09 13:00:00,216.0,6045.0
2018-04-09 14:00:00,91.0,3245.0
2018-04-09 15:00:00,84.0,3133.0
2018-04-09 16:00:00,83.0,6046.0
2018-04-09 17:00:00,639.0,3807.0
2018-04-09 18:00:00,1009.0,3808.0
2018-04-09 19:00:00,155.0,5822.0
2018-04-09 20:00:00,142.0,6153.0
2018-04-09 21:00:00,2115.0,3581.0
2018-04-09 22:00:00,162.0,3808.0
2018-04-09 23:00:00,51.0,0.0
2018-04-10 00:00:00,81.0,0.0
2018-04-10 01:00:00,82.0,0.0
2018-04-10 02:00:00,92.0,0.0
2018-04-10 03:00:00,74.0,0.0
2018-04-10 04:00:00,59.0,336.0
2018-04-10 05:00:00,65.0,0.0
2018-04-10 06:00:00,69.0,5484.0
2018-04-10 07:00:00,71.0,4479.0
2018-04-10 08:00:00,691.0,6159.0
2018-04-10 09:00:00,539.0,9174.0
2018-04-10 10:00:00,393.0,8173.0
2018-04-10 11:00:00,242.0,7503.0
2018-04-10 12:00:00,343.0,7050.0
2018-04-10 13:00:00,375.0,7500.0
2018-04-10 14:00:00,453.0,7161.0
2018-04-10 15:00:00,559.0,8058.0
2018-04-10 16:00:00,305.0,6829.0
2018-04-10 17:00:00,276.0,6717.0
2018-04-10 18:00:00,203.0,6942.0
2018-04-10 19:00:00,743.0,6157.0
2018-04-10 20:00:00,232.0,7831.0
2018-04-10 21:00:00,209.0,6715.0
2018-04-10 22:00:00,209.0,6824.0
2018-04-10 23:00:00,107.0,1120.0
2018-04-11 00:00:00,83.0,112.0
2018-04-11 01:00:00,52.0,0.0
2018-04-11 03:00:00,50.0,0.0
2018-04-11 04:00:00,70.0,112.0
2018-04-11 05:00:00,41.0,0.0
2018-04-11 06:00:00,86.0,3918.0
2018-04-11 07:00:00,2468.0,6272.0
2018-04-11 08:00:00,443.0,4702.0
2018-04-11 09:00:00,398.0,3807.0
2018-04-11 10:00:00,269.0,4143.0
2018-04-11 11:00:00,185.0,4367.0
2018-04-11 12:00:00,213.0,2911.0
2018-04-11 13:00:00,224.0,4814.0
2018-04-11 14:00:00,497.0,3582.0
2018-04-11 15:00:00,201.0,4703.0
2018-04-11 16:00:00,349.0,3472.0
2018-04-11 17:00:00,1284.0,4142.0
2018-04-11 18:00:00,704.0,4255.0
2018-04-11 19:00:00,186.0,3470.0
2018-04-11 20:00:00,199.0,3581.0
2018-04-11 21:00:00,214.0,8391.0
2018-04-11 22:00:00,147.0,3579.0
2018-04-11 23:00:00,68.0,0.0
2018-04-12 00:00:00,62.0,0.0
2018-04-12 01:00:00,67.0,0.0
2018-04-12 03:00:00,41.0,0.0
2018-04-12 04:00:00,85.0,3918.0
2018-04-12 05:00:00,52.0,4032.0
2018-04-12 06:00:00,65.0,0.0
2018-04-12 07:00:00,69.0,4814.0
2018-04-12 08:00:00,461.0,11083.0
2018-04-12 09:00:00,258.0,6832.0
2018-04-12 10:00:00,638.0,9514.0
2018-04-12 11:00:00,157.0,8062.0
2018-04-12 12:00:00,124.0,8170.0
2018-04-12 13:00:00,256.0,7947.0
2018-04-12 14:00:00,559.0,6047.0
2018-04-12 15:00:00,306.0,5263.0
2018-04-12 16:00:00,183.0,5933.0
2018-04-12 17:00:00,497.0,6043.0
2018-04-12 18:00:00,425.0,5935.0
2018-04-12 19:00:00,195.0,6158.0
2018-04-12 20:00:00,169.0,7161.0
2018-04-12 21:00:00,303.0,7942.0
2018-04-12 22:00:00,197.0,2799.0
2018-04-12 23:00:00,58.0,0.0
2018-04-13 01:00:00,58.0,112.0
2018-04-13 04:00:00,58.0,6047.0
2018-04-13 05:00:00,58.0,2238.0
2018-04-13 06:00:00,58.0,4254.0
2018-04-13 07:00:00,58.0,3584.0
2018-04-13 08:00:00,58.0,4249.0
2018-04-13 09:00:00,58.0,9741.0
2018-04-13 10:00:00,58.0,7838.0
2018-04-13 11:00:00,58.0,5484.0
2018-04-13 12:00:00,58.0,6158.0
2018-04-13 13:00:00,58.0,5149.0
2018-04-13 14:00:00,58.0,7053.0
2018-04-13 17:00:00,141.0,2015.0
2018-04-13 18:00:00,120.0,5933.0
2018-04-13 19:00:00,571.0,6382.0
2018-04-13 20:00:00,636.0,3136.0
2018-04-13 21:00:00,178.0,3694.0
2018-04-13 22:00:00,174.0,4923.0
2018-04-13 23:00:00,177.0,2350.0
2018-04-14 00:00:00,126.0,5821.0
2018-04-14 01:00:00,91.0,671.0
2018-04-14 02:00:00,76.0,0.0
2018-04-14 03:00:00,63.0,0.0
2018-04-14 04:00:00,72.0,0.0
2018-04-14 05:00:00,71.0,112.0
2018-04-14 06:00:00,63.0,0.0
2018-04-14 07:00:00,70.0,0.0
2018-04-14 08:00:00,2197.0,4478.0
2018-04-14 09:00:00,1614.0,560.0
2018-04-14 10:00:00,268.0,2351.0
2018-04-14 11:00:00,71.0,3581.0
2018-04-14 12:00:00,84.0,0.0
2018-04-14 13:00:00,75.0,3694.0
2018-04-14 14:00:00,79.0,0.0
2018-04-14 15:00:00,143.0,0.0
2018-04-14 16:00:00,192.0,3692.0
2018-04-14 17:00:00,160.0,0.0
2018-04-14 18:00:00,548.0,3583.0
2018-04-14 19:00:00,460.0,6602.0
2018-04-14 20:00:00,289.0,4927.0
2018-04-14 21:00:00,561.0,2912.0
2018-04-14 22:00:00,221.0,3471.0
2018-04-14 23:00:00,172.0,2685.0
2018-04-15 00:00:00,130.0,3582.0
2018-04-15 01:00:00,48.0,0.0
2018-04-15 02:00:00,88.0,0.0
2018-04-15 03:00:00,48.0,223.0
2018-04-15 04:00:00,74.0,0.0
2018-04-15 05:00:00,38.0,0.0
2018-04-15 06:00:00,78.0,112.0
2018-04-15 07:00:00,80.0,0.0
2018-04-15 08:00:00,1533.0,5148.0
2018-04-15 09:00:00,124.0,3023.0
2018-04-15 10:00:00,999.0,4141.0
2018-04-15 11:00:00,89.0,3693.0
2018-04-15 12:00:00,79.0,3917.0
2018-04-15 13:00:00,652.0,4927.0
2018-04-15 14:00:00,510.0,0.0
2018-04-15 15:00:00,374.0,3919.0
2018-04-15 16:00:00,169.0,336.0
2018-04-15 17:00:00,224.0,5147.0
2018-04-15 18:00:00,208.0,224.0
2018-04-15 19:00:00,443.0,4366.0
2018-04-15 20:00:00,280.0,4813.0
2018-04-15 21:00:00,259.0,224.0
2018-04-15 22:00:00,90.0,4365.0
2018-04-15 23:00:00,100.0,0.0
2018-04-16 00:00:00,77.0,0.0
2018-04-16 01:00:00,76.0,0.0
2018-04-16 02:00:00,59.0,112.0
2018-04-16 03:00:00,78.0,0.0
2018-04-16 04:00:00,61.0,112.0
2018-04-16 05:00:00,68.0,0.0
2018-04-16 06:00:00,67.0,112.0
2018-04-16 07:00:00,52.0,112.0
2018-04-16 08:00:00,465.0,5488.0
2018-04-16 09:00:00,75.0,7164.0
2018-04-16 10:00:00,2402.0,3022.0
2018-04-16 11:00:00,68.0,6044.0
2018-04-16 12:00:00,87.0,4926.0
2018-04-16 13:00:00,76.0,1005.0
2018-04-16 14:00:00,105.0,3248.0
2018-04-16 15:00:00,87.0,4029.0
2018-04-16 16:00:00,508.0,112.0
2018-04-16 17:00:00,603.0,1790.0
2018-04-16 18:00:00,152.0,2799.0
2018-04-16 19:00:00,255.0,8165.0
2018-04-16 20:00:00,176.0,4589.0
2018-04-16 21:00:00,103.0,4807.0
2018-04-16 22:00:00,141.0,5705.0
2018-04-16 23:00:00,147.0,1903.0
2018-04-17 00:00:00,77.0,447.0
2018-04-17 01:00:00,75.0,0.0
2018-04-17 02:00:00,41.0,112.0
2018-04-17 03:00:00,71.0,0.0
2018-04-17 04:00:00,44.0,0.0
2018-04-17 05:00:00,71.0,112.0
2018-04-17 06:00:00,52.0,0.0
2018-04-17 07:00:00,54.0,112.0
2018-04-17 08:00:00,849.0,8956.0
2018-04-17 09:00:00,938.0,6043.0
2018-04-17 10:00:00,2005.0,3804.0
2018-04-17 11:00:00,68.0,4142.0
2018-04-17 12:00:00,80.0,672.0
2018-04-17 13:00:00,106.0,112.0
2018-04-17 14:00:00,82.0,0.0
2018-04-17 15:00:00,65.0,0.0
2018-04-17 16:00:00,45.0,112.0
2018-04-17 17:00:00,68.0,0.0
2018-04-17 18:00:00,44.0,112.0
2018-04-17 19:00:00,73.0,3918.0
2018-04-17 20:00:00,120.0,4702.0
2018-04-17 21:00:00,117.0,3019.0
2018-04-17 22:00:00,90.0,671.0
2018-04-17 23:00:00,74.0,0.0
2018-04-18 00:00:00,47.0,223.0
2018-04-18 01:00:00,63.0,0.0
2018-04-18 02:00:00,49.0,0.0
2018-04-18 03:00:00,58.0,112.0
2018-04-18 04:00:00,58.0,0.0
2018-04-18 05:00:00,47.0,0.0
2018-04-18 06:00:00,71.0,112.0
2018-04-18 07:00:00,435.0,8841.0
2018-04-18 08:00:00,103.0,6046.0
2018-04-18 09:00:00,1392.0,1344.0
2018-04-18 10:00:00,87.0,3806.0
2018-04-18 11:00:00,523.0,3807.0
2018-04-18 12:00:00,129.0,2797.0
2018-04-18 13:00:00,440.0,1680.0
2018-04-18 14:00:00,182.0,2350.0
2018-04-18 15:00:00,171.0,1568.0
2018-04-18 16:00:00,244.0,224.0
2018-04-18 17:00:00,535.0,4479.0
2018-04-18 18:00:00,594.0,448.0
2018-04-18 19:00:00,222.0,2800.0
2018-04-18 20:00:00,223.0,0.0
2018-04-18 21:00:00,223.0,2795.0
2018-04-18 22:00:00,139.0,112.0
2018-04-18 23:00:00,82.0,112.0
2018-04-19 00:00:00,63.0,0.0
2018-04-19 01:00:00,78.0,0.0
2018-04-19 02:00:00,47.0,112.0
2018-04-19 03:00:00,86.0,0.0
2018-04-19 04:00:00,87.0,0.0
2018-04-19 05:00:00,79.0,112.0
2018-04-19 06:00:00,59.0,0.0
2018-04-19 07:00:00,344.0,336.0
2018-04-19 08:00:00,436.0,336.0
2018-04-19 09:00:00,103.0,0.0
2018-04-19 10:00:00,100.0,224.0
2018-04-19 11:00:00,181.0,224.0
2018-04-19 12:00:00,164.0,448.0
2018-04-19 13:00:00,214.0,112.0
2018-04-19 14:00:00,733.0,0.0
2018-04-19 15:00:00,780.0,0.0
2018-04-19 16:00:00,375.0,112.0
2018-04-19 17:00:00,559.0,448.0
2018-04-19 18:00:00,116.0,1008.0
2018-04-19 19:00:00,111.0,0.0
2018-04-19 20:00:00,101.0,0.0
2018-04-19 21:00:00,78.0,112.0
2018-04-19 22:00:00,88.0,0.0
2018-04-19 23:00:00,64.0,0.0
2018-04-20 00:00:00,75.0,112.0
2018-04-20 01:00:00,37.0,0.0
2018-04-20 02:00:00,75.0,0.0
2018-04-20 03:00:00,38.0,112.0
2018-04-20 04:00:00,68.0,0.0
2018-04-20 05:00:00,48.0,112.0
2018-04-20 06:00:00,54.0,0.0
2018-04-20 07:00:00,512.0,8175.0
2018-04-20 08:00:00,1726.0,5376.0
2018-04-20 09:00:00,70.0,3580.0
2018-04-20 10:00:00,89.0,3807.0
2018-04-20 11:00:00,57.0,2911.0
2018-04-20 12:00:00,85.0,3471.0
2018-04-20 13:00:00,63.0,560.0
2018-04-20 14:00:00,63.0,3024.0
2018-04-20 15:00:00,69.0,0.0
2018-04-20 16:00:00,38.0,0.0
2018-04-20 17:00:00,193.0,112.0
2018-04-20 18:00:00,205.0,560.0
2018-04-20 19:00:00,166.0,4815.0
2018-04-20 20:00:00,114.0,0.0
2018-04-20 21:00:00,75.0,112.0
2018-04-20 22:00:00,77.0,0.0
2018-04-20 23:00:00,57.0,2016.0
2018-04-21 00:00:00,74.0,0.0
2018-04-21 01:00:00,41.0,112.0
2018-04-21 02:00:00,74.0,0.0
2018-04-21 03:00:00,60.0,0.0
2018-04-21 04:00:00,61.0,112.0
2018-04-21 05:00:00,52.0,0.0
2018-04-21 06:00:00,182.0,112.0
2018-04-21 07:00:00,1298.0,3919.0
2018-04-21 08:00:00,1134.0,560.0
2018-04-21 09:00:00,504.0,4254.0
2018-04-21 10:00:00,63.0,784.0
2018-04-21 11:00:00,55.0,0.0
2018-04-21 12:00:00,195.0,448.0
2018-04-21 13:00:00,162.0,0.0
2018-04-21 14:00:00,186.0,0.0
2018-04-21 15:00:00,499.0,112.0
2018-04-21 16:00:00,384.0,224.0
2018-04-21 17:00:00,67.0,336.0
2018-04-21 18:00:00,68.0,112.0
2018-04-21 19:00:00,145.0,336.0
2018-04-21 20:00:00,118.0,0.0
2018-04-21 21:00:00,84.0,0.0
2018-04-21 22:00:00,75.0,1456.0
2018-04-21 23:00:00,48.0,0.0
2018-04-22 00:00:00,63.0,112.0
2018-04-22 01:00:00,59.0,112.0
2018-04-22 02:00:00,74.0,0.0
2018-04-22 03:00:00,56.0,0.0
2018-04-22 04:00:00,78.0,112.0
2018-04-22 05:00:00,50.0,0.0
2018-04-22 06:00:00,62.0,112.0
2018-04-22 07:00:00,2030.0,5260.0
2018-04-22 08:00:00,1095.0,3248.0
2018-04-22 09:00:00,67.0,3918.0
2018-04-22 10:00:00,548.0,3808.0
2018-04-22 11:00:00,273.0,0.0
2018-04-22 12:00:00,226.0,112.0
2018-04-22 13:00:00,180.0,2912.0
2018-04-22 14:00:00,192.0,3804.0
2018-04-22 15:00:00,160.0,0.0
2018-04-22 16:00:00,179.0,895.0
2018-04-22 17:00:00,141.0,8621.0
2018-04-22 18:00:00,86.0,5037.0
2018-04-22 19:00:00,105.0,3471.0
2018-04-22 20:00:00,81.0,3694.0
2018-04-22 21:00:00,100.0,3354.0
2018-04-22 22:00:00,59.0,3690.0
2018-04-22 23:00:00,77.0,0.0
2018-04-23 00:00:00,56.0,0.0
2018-04-23 01:00:00,76.0,335.0
2018-04-23 02:00:00,56.0,0.0
2018-04-23 03:00:00,78.0,0.0
2018-04-23 04:00:00,56.0,112.0
2018-04-23 05:00:00,82.0,0.0
2018-04-23 06:00:00,62.0,112.0
2018-04-23 07:00:00,331.0,5260.0
2018-04-23 08:00:00,59.0,448.0
2018-04-23 09:00:00,63.0,2238.0
2018-04-23 10:00:00,81.0,3694.0
2018-04-23 11:00:00,199.0,112.0
2018-04-23 12:00:00,132.0,3806.0
2018-04-23 13:00:00,67.0,0.0
2018-04-23 14:00:00,114.0,3131.0
2018-04-23 15:00:00,44.0,335.0
2018-04-23 16:00:00,338.0,3135.0
2018-04-23 17:00:00,421.0,0.0
2018-04-23 18:00:00,610.0,8733.0
2018-04-23 19:00:00,461.0,4250.0
2018-04-23 20:00:00,121.0,2910.0
2018-04-23 21:00:00,135.0,6375.0
2018-04-23 22:00:00,86.0,671.0
2018-04-23 23:00:00,75.0,0.0
2018-04-24 00:00:00,83.0,112.0
2018-04-24 01:00:00,74.0,0.0
2018-04-24 02:00:00,54.0,0.0
2018-04-24 03:00:00,57.0,0.0
2018-04-24 04:00:00,62.0,112.0
2018-04-24 05:00:00,71.0,112.0
